category,CD
ARH,33.2941
HRH,1.7778
HRH,6.3333
HRH,2.6000
ARH,58.7778
ARH,27.8824
ARH,76.0000
ARH,32.9091
ARH,54.0000
HRH,6.0000
HRH,1.8889
HRH,1.6667
HRH,1.6667
HRH,14.1667
HRH,4.3333
ARH,33.6000
ARH,39.4444
HRH,0.2857
HRH,5.2000
HRH,3.3750
HRH,5.2500
HRH,3.7500
HRH,2.6667
HRH,1.9259
HRH,5.2500
HRH,13.7500
HRH,5.5000
HRH,8.4615
HRH,5.5833
HRH,7.0833
HRH,8.0000
HRH,10.0000
HRH,2.3750
ARH,14.7857
ARH,49.2000
ARH,11.2353
ARH,19.5294
HRH,2.8000
HRH,5.3333
HRH,0.7500
HRH,8.2500
HRH,1.6571
HRH,3.5455
HRH,3.6154
HRH,0.1111
HRH,1.0000
ARH,51.7778
HRH,29.1667
HRH,5.0000
HRH,4.1250
HRH,3.5556
ARH,73.7143
ARH,29.0000
ARH,32.9286
ARH,13.2308
ARH,21.0000
ARH,18.0000
ARH,18.2000
ARH,56.5714
ARH,44.0909
ARH,28.8182
ARH,62.4000
ARH,33.3333
ARH,26.5714
ARH,31.7273
ARH,30.6250
ARH,51.3750
HRH,2.1429
HRH,5.6667
HRH,3.4286
HRH,2.8889
HRH,1.3000
HRH,5.3333
HRH,2.7778
ARH,40.2000
HRH,9.8333
ARH,117.1429
ARH,33.5714
ARH,82.3333
ARH,33.7273
ARH,30.2857
HRH,7.3158
HRH,49.0000
ARH,44.7500
HRH,3.5000
HRH,16.4444
HRH,12.3333
HRH,0.4444
ARH,61.0000
HRH,11.8750
HRH,6.2000
ARH,37.1250
ARH,37.0000
ARH,89.2500
ARH,61.0833
ARH,27.6250
ARH,44.6667
HRH,0.6250
HRH,6.7273
ARH,35.6250
ARH,40.4444
ARH,43.3333
HRH,3.2222
HRH,3.5000
HRH,3.2727
ARH,21.7143
ARH,98.1429
ARH,68.4615
ARH,59.6667
ARH,41.7500
ARH,38.6667
ARH,54.3333
ARH,33.5556
ARH,55.4444
ARH,17.2353
ARH,17.6765
ARH,17.2941
ARH,37.4000
ARH,34.8889
ARH,23.7500
ARH,37.3333
ARH,28.4286
ARH,27.2000
ARH,38.2500
ARH,73.0000
ARH,44.2000
ARH,44.2500
ARH,30.1000
ARH,20.7143
ARH,38.6250
ARH,37.0000
ARH,63.6250
ARH,107.7500
HRH,4.8571
ARH,35.6250
ARH,39.0000
ARH,78.1250
ARH,15.5000
ARH,3.5556
ARH,8.9000
ARH,36.5556
HRH,8.6667
HRH,20.7778
ARH,18.2143
ARH,31.3846
HRH,1.2222
HRH,10.8889
ARH,42.5000
ARH,36.8235
ARH,64.0000
ARH,34.3750
HRH,12.7895
HRH,14.5000
HRH,2.4444
ARH,36.7500
ARH,51.0769
HRH,2.8889
HRH,1.5000
HRH,0.6667
HRH,15.0000
HRH,2.5556
HRH,1.6667
HRH,6.2222
HRH,0.5556
HRH,5.3333
HRH,3.3636
HRH,2.2222
HRH,2.0909
HRH,1.8889
HRH,7.0000
ARH,39.7500
ARH,29.9412
ARH,85.2222
HRH,4.8667
HRH,2.5000
ARH,44.1000
ARH,48.9091
ARH,31.8333
ARH,50.2500
ARH,27.1111
ARH,41.1111
ARH,45.7500
ARH,29.8182
ARH,42.0000
ARH,56.2222
ARH,33.3750
ARH,57.0000
ARH,28.7778
ARH,34.7778
ARH,35.4118
ARH,28.7778
ARH,30.5556
ARH,24.3333
ARH,28.3333
ARH,29.5333
HRH,9.0000
ARH,35.5833
ARH,48.3333
HRH,3.3333
ARH,28.1000
ARH,30.7778
ARH,34.0909
ARH,18.3158
ARH,157.0000
HRH,2.7500
ARH,32.7500
ARH,27.0833
HRH,4.8750
HRH,1.3333
HRH,9.1250
HRH,1.0000
HRH,10.2083
HRH,7.6250
HRH,5.5000
HRH,5.2222
ARH,16.5625
ARH,31.3333
ARH,13.6286
ARH,29.7778
ARH,43.1818
ARH,27.6364
ARH,49.4000
ARH,40.3750
HRH,2.4444
HRH,0.6154
HRH,1.0000
HRH,1.1429
ARH,24.3333
ARH,44.3750
HRH,2.0000
HRH,1.3333
ARH,41.3333
ARH,22.4286
HRH,2.1111
HRH,0.8889
HRH,0.8889
HRH,0.3333
HRH,0.3333
HRH,0.3333
HRH,0.3333
ARH,92.8889
HRH,14.5556
HRH,22.8571
HRH,12.4444
HRH,3.8750
HRH,1.5000
HRH,1.7000
HRH,1.8889
ARH,25.3571
ARH,26.7857
ARH,62.6667
HRH,3.3333
HRH,16.7778
HRH,0.2500
HRH,9.2222
ARH,18.5333
ARH,65.2857
ARH,21.3235
HRH,9.5556
HRH,4.1111
HRH,9.2857
HRH,3.7778
HRH,33.5000
HRH,0.8333
HRH,5.6364
ARH,164.0000
ARH,88.0000
ARH,65.2222
ARH,71.9231
ARH,41.3077
ARH,27.8182
ARH,34.1111
ARH,25.5000
ARH,17.8000
ARH,78.4286
HRH,3.3333
HRH,3.0000
HRH,2.0000
HRH,2.0000
HRH,0.7778
ARH,23.8571
HRH,32.7000
HRH,5.6667
ARH,52.7500
ARH,128.1111
ARH,58.3333
ARH,44.2121
ARH,34.2857
ARH,48.7143
ARH,79.1429
ARH,81.7143
HRH,2.4286
HRH,0.5000
HRH,0.5000
HRH,0.5000
ARH,79.2222
ARH,74.4286
ARH,31.7000
ARH,48.7692
ARH,33.1250
ARH,63.1667
ARH,31.3333
ARH,3.9306
ARH,20.1538
ARH,67.6667
ARH,34.3333
ARH,28.3333
ARH,25.8889
ARH,12.5714
ARH,45.5556
ARH,21.8000
ARH,26.3636
ARH,27.0833
ARH,20.9000
ARH,87.1667
ARH,46.5556
ARH,72.1000
ARH,204.5714
HRH,1.6667
ARH,137.1000
ARH,145.3333
ARH,26.3846
ARH,14.6000
ARH,35.5000
ARH,27.1250
HRH,13.0000
HRH,5.3333
HRH,1.2500
ARH,41.3077
ARH,20.2308
ARH,31.4615
ARH,15.1071
ARH,39.3571
HRH,3.9000
HRH,2.0000
HRH,10.1000
HRH,9.0909
HRH,1.0909
HRH,1.7500
HRH,6.4286
HRH,3.7143
HRH,5.8500
HRH,3.0000
ARH,20.0000
ARH,62.0909
HRH,2.2857
HRH,5.2500
HRH,1.0714
ARH,50.3333
HRH,12.5000
HRH,3.4444
HRH,6.3333
ARH,29.0000
ARH,66.1000
ARH,693.0000
HRH,7.8000
ARH,87.0000
ARH,178.6667
ARH,25.2143
ARH,28.0000
ARH,38.2000
HRH,3.1818
HRH,0.1176
HRH,2.4000
HRH,3.4444
HRH,0.5833
HRH,2.6000
HRH,0.7143
HRH,2.3750
HRH,2.0000
ARH,45.6364
ARH,36.7778
ARH,27.0370
ARH,37.7273
ARH,35.8333
ARH,21.3333
ARH,26.0000
ARH,19.9362
HRH,15.1667
HRH,5.3000
HRH,3.1500
HRH,1.2727
ARH,29.3333
ARH,136.3636
ARH,124.0000
ARH,139.3333
ARH,126.3333
ARH,33.5333
HRH,15.6875
HRH,20.5000
HRH,29.1111
HRH,5.6250
HRH,1.7083
HRH,3.0000
HRH,11.8750
HRH,11.8571
ARH,42.3333
ARH,40.5000
ARH,36.8000
HRH,6.9130
HRH,25.7143
ARH,28.1818
HRH,3.5556
HRH,3.6667
HRH,13.6250
ARH,57.1250
ARH,51.6667
ARH,42.1818
ARH,35.5833
ARH,32.8125
ARH,62.1111
ARH,60.0000
ARH,64.3333
HRH,2.6250
ARH,36.4444
ARH,69.4000
HRH,9.1538
HRH,10.2857
HRH,6.2667
HRH,9.0000
ARH,35.1667
ARH,34.9500
ARH,343.6667
HRH,1.8571
ARH,62.6000
ARH,45.0714
HRH,1.6667
HRH,3.2500
ARH,64.8889
ARH,50.1667
ARH,67.2222
HRH,4.4444
ARH,32.6667
ARH,59.6250
ARH,38.3333
ARH,30.1818
ARH,28.8889
ARH,42.6667
ARH,32.8889
ARH,41.9000
ARH,37.3000
ARH,35.8889
ARH,46.7000
ARH,34.6667
ARH,32.7778
ARH,31.8182
ARH,43.2000
ARH,31.0909
ARH,53.6250
ARH,59.7778
ARH,35.2727
ARH,33.6667
ARH,34.0000
HRH,12.1111
HRH,4.0000
HRH,13.4444
HRH,2.0000
HRH,22.5556
ARH,24.1053
ARH,66.6667
ARH,51.4000
ARH,204.0000
ARH,102.4615
ARH,73.2308
ARH,44.1818
ARH,42.8667
ARH,149.0000
ARH,125.0000
ARH,28.2308
ARH,36.0833
ARH,43.3077
ARH,60.2500
ARH,63.7273
ARH,81.2857
ARH,199.6667
ARH,48.0714
ARH,164.6154
ARH,111.4444
ARH,38.5714
ARH,36.7895
ARH,187.0000
ARH,112.5556
ARH,113.4167
ARH,48.0000
ARH,76.4091
ARH,133.8333
ARH,224.7778
ARH,153.7500
HRH,8.0000
ARH,35.5000
ARH,78.1667
ARH,41.3333
ARH,115.3333
ARH,90.8000
ARH,104.0000
ARH,99.1765
ARH,205.5000
ARH,18.8571
ARH,35.8333
HRH,3.3333
ARH,51.3000
ARH,31.1111
HRH,1.9000
HRH,13.3750
ARH,332.6667
ARH,52.2222
ARH,740.0000
HRH,3.3333
ARH,183.6364
ARH,73.0625
ARH,37.4615
ARH,115.2000
ARH,209.6667
ARH,31.5833
ARH,88.5000
ARH,101.1818
ARH,22.0526
ARH,41.3125
ARH,41.6667
ARH,31.4000
ARH,28.6875
ARH,100.5000
ARH,67.4444
ARH,44.3000
ARH,24.3125
ARH,53.2667
ARH,56.2069
ARH,33.4762
ARH,37.4286
ARH,47.5000
ARH,124.5000
ARH,198.1250
ARH,26.8824
ARH,39.6800
ARH,682.0000
ARH,79.8000
ARH,28.9286
ARH,90.6667
ARH,533.0000
ARH,83.1111
ARH,41.4000
ARH,124.7500
ARH,25.2727
ARH,639.0000
ARH,38.0000
ARH,47.8000
ARH,156.3333
ARH,275.1111
ARH,84.8000
ARH,84.4000
ARH,181.1111
ARH,48.8889
ARH,34.0741
ARH,47.0000
ARH,44.7895
ARH,30.3673
ARH,118.2000
HRH,5.3333
HRH,5.7500
HRH,2.6667
HRH,5.3333
HRH,3.2857
ARH,161.7500
HRH,5.0000
HRH,4.5556
HRH,7.0000
ARH,35.6364
HRH,8.3000
ARH,42.0000
ARH,43.6667
ARH,82.8889
ARH,156.5000
ARH,54.9091
ARH,59.1667
ARH,158.8889
HRH,3.2222
ARH,89.8889
ARH,54.5333
ARH,49.8750
ARH,29.5556
ARH,30.9231
ARH,34.7647
ARH,47.6364
HRH,10.7143
HRH,9.1111
HRH,4.4444
HRH,0.3333
ARH,31.9091
ARH,112.1111
ARH,161.2500
ARH,42.1818
ARH,55.4545
ARH,28.5000
ARH,60.6667
ARH,27.0000
ARH,75.3333
ARH,35.0625
ARH,94.8889
ARH,29.9231
ARH,86.0000
ARH,33.6364
ARH,100.1111
ARH,79.0000
ARH,64.3750
HRH,7.1111
ARH,90.5556
ARH,42.3333
ARH,24.1875
ARH,42.7273
ARH,250.0000
ARH,47.5000
HRH,2.1111
ARH,208.0000
ARH,43.4444
ARH,33.1304
ARH,53.0909
ARH,27.6667
ARH,33.5000
ARH,53.9167
ARH,33.8667
ARH,25.8571
ARH,33.7778
ARH,54.3571
ARH,32.7500
HRH,3.4444
HRH,1.1111
HRH,0.5556
ARH,63.8750
ARH,70.1000
ARH,47.2727
ARH,22.5556
ARH,33.1538
ARH,96.2500
ARH,48.4444
ARH,61.6923
ARH,65.3750
ARH,33.4545
ARH,21.0833
HRH,1.5000
ARH,41.9286
ARH,53.4444
ARH,101.8571
ARH,58.3000
ARH,33.0000
ARH,71.2105
ARH,59.5625
ARH,46.1000
HRH,11.1111
ARH,36.6667
ARH,20.5882
ARH,13.6111
ARH,31.1667
ARH,29.6410
HRH,1.0000
HRH,1.5556
HRH,4.1818
ARH,122.1250
ARH,36.3571
ARH,16.3333
ARH,52.2222
ARH,38.3333
ARH,39.5556
ARH,43.0000
ARH,32.9000
ARH,35.5714
ARH,24.2941
ARH,36.5217
ARH,47.6667
ARH,55.8750
ARH,40.5000
ARH,30.6316
ARH,21.4545
ARH,93.5000
ARH,27.8125
ARH,87.5556
ARH,49.4000
ARH,105.0000
HRH,3.8889
HRH,3.8889
HRH,3.3333
HRH,1.4444
HRH,0.7778
ARH,30.8235
ARH,23.0667
ARH,36.4444
ARH,53.1765
ARH,22.5714
ARH,46.0000
ARH,76.2000
ARH,51.6000
ARH,46.5000
ARH,25.4000
ARH,40.8000
ARH,38.7500
ARH,94.5000
ARH,55.7273
ARH,48.4545
ARH,49.9000
HRH,0.8393
HRH,15.6667
HRH,0.5714
ARH,72.2778
ARH,28.4211
ARH,30.3529
ARH,14.0588
ARH,21.2727
ARH,27.5714
ARH,41.1429
ARH,53.7333
ARH,15.8889
ARH,215.2000
ARH,284.0000
ARH,53.8333
ARH,8.0541
ARH,8.6216
ARH,38.0000
ARH,21.6957
ARH,7.8936
ARH,40.3846
ARH,14.0500
ARH,29.4667
ARH,14.3684
ARH,18.4211
ARH,19.3500
ARH,33.5000
ARH,58.4286
ARH,29.0000
ARH,10.9706
ARH,23.3000
ARH,18.6875
ARH,15.2500
ARH,27.3636
ARH,29.8824
ARH,15.8000
ARH,15.1667
ARH,30.2500
HRH,2.5333
HRH,1.1250
ARH,19.8750
ARH,20.8889
ARH,34.2973
ARH,21.3750
ARH,19.9302
ARH,25.8000
ARH,31.8500
ARH,33.4286
ARH,19.3000
ARH,25.2727
ARH,6.4095
ARH,1.6742
ARH,5.3966
ARH,9.5778
ARH,24.7097
ARH,21.0588
ARH,30.0000
ARH,27.2105
ARH,19.7333
ARH,12.6875
ARH,95.8333
ARH,37.5000
ARH,71.1333
ARH,15.2632
ARH,28.1667
ARH,26.4000
ARH,28.7692
ARH,22.3220
ARH,20.8824
ARH,14.4828
ARH,18.3448
ARH,27.3846
ARH,10.7200
ARH,106.6087
ARH,83.0000
ARH,24.8400
ARH,26.6667
ARH,57.2000
ARH,38.6667
ARH,40.2353
ARH,51.8750
ARH,25.0714
HRH,2.6667
HRH,1.7778
ARH,51.8571
ARH,25.7895
ARH,33.8000
ARH,110.4444
ARH,12.9400
ARH,48.6667
ARH,40.2727
ARH,31.8235
ARH,13.0000
ARH,24.8148
ARH,75.8667
ARH,47.6667
ARH,52.2000
ARH,43.3636
ARH,27.8649
ARH,20.0667
ARH,17.2500
ARH,30.8000
ARH,13.2581
ARH,20.7333
ARH,37.3333
ARH,18.9512
ARH,33.0000
ARH,39.3333
ARH,29.7907
ARH,38.0000
ARH,31.0690
ARH,16.3158
ARH,55.7273
ARH,17.0833
ARH,27.2083
ARH,22.4878
ARH,13.9744
ARH,15.6154
ARH,28.0833
ARH,35.4138
ARH,36.2273
ARH,3.4286
ARH,30.4286
ARH,62.7000
ARH,43.3333
ARH,48.1818
HRH,5.5556
ARH,46.1667
ARH,43.0000
ARH,68.4444
ARH,45.4286
ARH,30.9231
HRH,8.6667
ARH,36.1290
ARH,38.5000
ARH,28.8235
ARH,37.9000
ARH,47.0714
ARH,23.3448
ARH,55.1905
ARH,41.9000
ARH,85.7778
ARH,220.5000
HRH,6.2222
ARH,23.2857
ARH,61.0000
ARH,37.0000
ARH,41.6000
ARH,18.2581
ARH,50.7273
ARH,43.3571
ARH,189.6667
HRH,2.5833
HRH,1.0000
ARH,66.3750
ARH,41.7778
ARH,41.2500
ARH,23.1316
ARH,30.0909
ARH,24.2000
ARH,26.7059
ARH,21.0000
ARH,28.0526
ARH,32.2941
ARH,40.8889
ARH,21.6667
ARH,29.3929
ARH,27.9286
ARH,24.5833
ARH,26.6957
ARH,27.0000
ARH,21.0476
ARH,48.9444
ARH,19.1200
ARH,41.0588
ARH,186.3333
ARH,14.7778
ARH,28.5600
ARH,52.5556
ARH,12.1915
ARH,36.6364
ARH,31.7273
ARH,25.0714
ARH,21.4000
ARH,72.8947
HRH,0.6667
ARH,42.7692
ARH,59.1538
ARH,143.7500
ARH,40.1000
ARH,55.5000
ARH,90.2222
ARH,71.8889
ARH,125.3750
ARH,78.7500
ARH,188.1667
ARH,81.6667
ARH,41.0000
ARH,73.8000
ARH,87.3000
ARH,39.7500
ARH,88.9333
ARH,42.6000
ARH,35.0000
ARH,27.1667
ARH,37.2222
ARH,18.8696
ARH,83.2000
ARH,40.5556
ARH,63.8889
ARH,28.8571
HRH,7.1429
ARH,33.1000
ARH,29.6000
ARH,34.5833
ARH,27.1000
ARH,40.5000
ARH,30.6923
ARH,43.4167
ARH,39.4706
ARH,30.3636
ARH,37.1538
ARH,24.7857
ARH,38.5000
ARH,30.0312
ARH,27.9000
ARH,40.0000
ARH,29.3846
ARH,26.3000
ARH,15.1667
ARH,26.0714
ARH,25.7000
ARH,29.7857
ARH,40.3125
ARH,24.8824
ARH,31.5556
ARH,31.5333
ARH,30.6364
ARH,17.4062
ARH,29.3000
ARH,43.4000
ARH,32.7273
ARH,29.5556
ARH,22.1176
ARH,30.5455
ARH,57.8000
ARH,29.5455
ARH,45.6842
ARH,38.3333
ARH,30.2778
ARH,36.2500
ARH,45.8000
ARH,33.9000
HRH,5.7500
HRH,7.6667
HRH,3.5556
HRH,12.2222
ARH,17.0968
ARH,46.8750
ARH,41.8000
ARH,30.7143
ARH,51.5714
ARH,35.1429
ARH,68.3846
ARH,50.3333
ARH,21.7857
ARH,39.0625
ARH,21.3846
ARH,69.4286
ARH,34.1818
ARH,41.2727
ARH,30.6154
ARH,34.9500
ARH,10.7895
ARH,15.4000
ARH,33.2500
ARH,36.7778
ARH,23.8182
ARH,31.7368
ARH,22.4062
ARH,17.2195
ARH,38.3061
ARH,35.0500
ARH,27.0000
ARH,34.8333
ARH,64.0000
ARH,30.0714
ARH,89.8000
ARH,35.3077
ARH,21.2105
HRH,3.0000
ARH,46.5714
ARH,47.8000
ARH,46.8889
ARH,136.1111
ARH,68.2857
ARH,40.8889
ARH,34.6667
ARH,36.0000
ARH,31.3333
ARH,38.4444
ARH,90.3000
ARH,71.3333
ARH,39.2000
ARH,390.0000
ARH,24.8571
ARH,64.2500
ARH,36.7647
ARH,98.0000
ARH,38.9333
ARH,29.5417
ARH,35.2000
ARH,40.7500
ARH,20.0714
ARH,17.6000
ARH,40.3077
ARH,32.2667
ARH,21.5556
ARH,50.3077
ARH,23.6875
ARH,29.8667
ARH,46.6667
ARH,31.2857
ARH,25.1111
ARH,24.5263
ARH,33.3333
ARH,46.6250
ARH,49.4000
ARH,64.5556
ARH,16.8710
ARH,16.1667
ARH,36.9600
ARH,9.3871
ARH,9.5625
ARH,12.5600
ARH,40.6667
ARH,30.0000
ARH,25.0000
ARH,12.5349
ARH,23.5000
ARH,46.8000
ARH,155.5000
ARH,27.4545
ARH,22.1176
ARH,11.0690
ARH,30.0588
ARH,42.7500
ARH,30.0833
ARH,44.6250
ARH,21.3158
HRH,8.7778
HRH,0.6429
HRH,0.8571
HRH,7.1250
HRH,5.6250
HRH,3.9000
HRH,2.8889
HRH,2.0000
HRH,11.7778
HRH,2.0667
HRH,2.5000
HRH,1.8750
HRH,0.6250
HRH,8.6667
HRH,1.8889
HRH,6.3333
HRH,6.5000
HRH,3.1000
HRH,2.6000
HRH,1.5000
HRH,6.2222
ARH,5.8148
ARH,7.5172
ARH,10.0476
ARH,20.0769
ARH,12.4074
ARH,35.2667
ARH,49.0000
ARH,27.8889
HRH,12.3333
ARH,31.2222
ARH,39.3077
ARH,31.0000
ARH,31.6364
ARH,23.2727
ARH,40.2000
ARH,40.3636
ARH,36.5000
ARH,62.0667
ARH,49.2727
ARH,37.4615
ARH,75.8889
ARH,33.5625
ARH,11.7273
ARH,29.8824
ARH,15.3519
ARH,62.4286
ARH,34.0769
ARH,123.4286
ARH,48.1667
ARH,66.6364
ARH,63.0000
ARH,38.0000
ARH,137.0000
ARH,29.0833
ARH,79.5000
ARH,29.7000
ARH,30.0000
ARH,31.8182
ARH,22.4348
ARH,23.6111
ARH,41.6429
ARH,32.5556
ARH,28.1667
ARH,26.7500
ARH,22.7857
ARH,47.3750
ARH,81.8333
ARH,34.0769
ARH,44.2000
ARH,33.9000
ARH,34.6000
ARH,33.5882
ARH,44.2500
ARH,33.5000
ARH,44.3333
ARH,84.3750
ARH,45.1429
ARH,26.3125
ARH,55.6364
ARH,16.7500
ARH,162.3750
ARH,36.2000
ARH,36.0000
ARH,86.3333
ARH,27.3636
ARH,26.0000
ARH,113.4444
ARH,74.7647
ARH,41.4375
ARH,21.7879
ARH,71.0000
ARH,27.2222
ARH,48.0909
ARH,40.7778
HRH,3.4000
HRH,0.8889
ARH,53.7143
ARH,15.8696
ARH,21.5455
ARH,39.0588
ARH,29.5000
ARH,39.1250
ARH,68.8750
ARH,49.3750
ARH,29.8182
ARH,25.1579
ARH,30.3750
ARH,43.8571
ARH,56.7143
ARH,48.9000
ARH,25.1111
HRH,12.7778
ARH,4.2500
ARH,29.9524
ARH,33.3571
ARH,34.1765
ARH,69.3333
ARH,55.6000
ARH,38.6154
HRH,1.6667
HRH,2.2222
HRH,2.0000
HRH,1.9286
HRH,0.5000
ARH,47.8182
ARH,36.2632
ARH,62.0000
ARH,54.0476
ARH,52.4000
ARH,41.0000
ARH,50.6667
ARH,91.2000
ARH,42.7778
HRH,10.0000
HRH,5.2500
ARH,18.5625
HRH,6.8333
ARH,82.9000
ARH,39.5000
ARH,37.0909
ARH,65.8750
ARH,23.6111
ARH,36.5455
ARH,43.2667
ARH,37.1111
ARH,36.7500
ARH,35.7778
ARH,38.7857
ARH,57.6429
ARH,48.8889
ARH,50.0000
ARH,21.1739
ARH,64.0000
ARH,42.1111
HRH,1.6250
ARH,55.7778
ARH,61.2222
ARH,37.2143
ARH,37.7273
ARH,33.2727
ARH,42.9286
HRH,6.2222
HRH,12.1111
ARH,72.1111
ARH,15.8049
ARH,31.7333
ARH,28.0000
ARH,52.4000
ARH,25.1250
ARH,14.0000
ARH,23.1667
ARH,82.5000
ARH,33.2000
ARH,31.4167
ARH,44.1667
ARH,47.1111
ARH,45.0000
ARH,48.6000
ARH,20.2727
ARH,40.8889
ARH,18.3793
ARH,19.8750
ARH,37.1111
ARH,43.1818
ARH,33.4545
ARH,93.0000
ARH,28.7692
ARH,10.1000
ARH,42.6000
HRH,8.5556
ARH,18.4706
ARH,675.0000
ARH,30.6957
ARH,50.8750
ARH,835.0000
ARH,75.6667
ARH,48.1250
HRH,2.5000
HRH,10.2500
ARH,16.7391
ARH,134.6667
ARH,27.2727
ARH,34.3077
ARH,38.6667
ARH,42.1111
ARH,55.6667
ARH,22.2800
ARH,22.5556
ARH,113.3750
ARH,32.2432
ARH,25.3500
ARH,21.8571
ARH,15.8500
ARH,49.7000
ARH,74.8889
ARH,28.9091
ARH,45.2000
ARH,52.8000
ARH,94.0000
ARH,16.2632
ARH,42.8571
ARH,49.2000
ARH,14.7500
ARH,29.5455
ARH,44.8182
ARH,39.1000
ARH,35.3333
ARH,48.2000
ARH,23.5625
ARH,13.4651
ARH,40.4167
ARH,39.0000
ARH,26.7273
ARH,102.3333
ARH,33.7333
ARH,78.8333
ARH,57.5556
ARH,133.4667
ARH,39.2222
ARH,75.6667
ARH,36.0000
ARH,9.7419
ARH,21.7333
ARH,35.5556
ARH,336.0000
ARH,28.6250
ARH,40.3333
ARH,16.0000
ARH,16.4444
HRH,1.2105
ARH,40.0833
ARH,25.2353
ARH,161.8889
ARH,168.5556
ARH,55.7273
ARH,40.5000
ARH,21.4528
ARH,31.1111
ARH,53.3750
ARH,26.6667
ARH,23.6154
ARH,31.2222
ARH,40.4167
HRH,8.6250
HRH,1.8889
HRH,2.8889
ARH,35.4545
ARH,90.7273
ARH,18.1818
ARH,24.0000
ARH,36.3684
ARH,87.5455
ARH,92.4444
ARH,158.5000
ARH,25.8235
ARH,36.8462
ARH,27.5714
ARH,33.3000
HRH,4.6667
ARH,31.4545
ARH,14.5526
ARH,39.0000
ARH,26.3810
ARH,16.1000
ARH,52.7143
ARH,26.6216
ARH,24.1000
ARH,23.6923
ARH,11.0370
ARH,26.7647
ARH,160.4545
ARH,35.7000
ARH,57.5000
ARH,50.0000
ARH,9.8333
ARH,144.0000
ARH,32.5000
ARH,42.0370
ARH,4.2632
ARH,32.7333
ARH,17.7391
ARH,53.7778
ARH,129.0000
HRH,10.3636
HRH,6.1818
HRH,1.1111
HRH,7.0000
ARH,23.2222
ARH,38.8889
ARH,306.5556
ARH,38.1111
ARH,38.1111
ARH,38.8889
ARH,102.8000
ARH,52.7500
ARH,40.7273
ARH,35.0714
ARH,39.0833
ARH,50.7500
ARH,27.8235
ARH,64.7500
ARH,33.5833
ARH,41.6842
ARH,42.0000
ARH,40.6667
ARH,42.2222
ARH,42.7778
ARH,86.6667
ARH,59.5333
ARH,36.0000
ARH,28.1364
ARH,38.1667
HRH,3.3333
HRH,2.8571
HRH,1.7778
ARH,76.5455
ARH,75.3636
ARH,31.8889
ARH,31.0000
ARH,22.1176
ARH,31.0000
ARH,47.5000
ARH,150.0000
ARH,64.9286
ARH,31.1667
ARH,58.6000
ARH,10.2632
ARH,15.1053
ARH,33.3913
ARH,29.3000
ARH,32.3846
ARH,35.8750
ARH,22.3125
ARH,62.0000
ARH,22.7273
HRH,1.7500
HRH,3.3333
ARH,15.8095
ARH,46.6667
ARH,48.6000
ARH,52.3750
ARH,50.6250
ARH,40.2500
ARH,15.5000
ARH,429.0000
HRH,8.2857
HRH,11.4286
HRH,2.6364
HRH,6.6000
HRH,12.3000
HRH,3.4286
HRH,6.1111
HRH,9.8889
HRH,39.2500
HRH,4.6957
HRH,1.2667
ARH,35.0000
HRH,2.1111
HRH,5.6250
HRH,9.4444
HRH,5.6923
HRH,25.0000
ARH,106.5556
ARH,114.4444
ARH,19.2273
ARH,29.9474
ARH,37.3750
ARH,23.9615
ARH,19.2308
ARH,32.2222
ARH,23.7143
HRH,9.3333
HRH,1.2500
HRH,4.4000
HRH,0.2667
HRH,2.5000
HRH,1.7778
HRH,0.8750
HRH,2.6667
HRH,0.8571
HRH,1.0000
HRH,2.2632
HRH,1.5556
HRH,0.1333
HRH,0.5556
HRH,2.2222
HRH,1.0000
HRH,5.2222
HRH,3.6667
HRH,0.2222
HRH,0.2222
HRH,0.2222
HRH,4.4444
HRH,0.3571
HRH,0.3333
HRH,0.3571
HRH,0.3333
HRH,0.3571
HRH,2.4444
HRH,0.5556
HRH,0.5556
HRH,0.5556
HRH,0.5556
HRH,0.5556
HRH,0.6250
HRH,0.5556
HRH,0.6250
HRH,0.5556
HRH,0.5556
HRH,0.5556
HRH,0.5556
HRH,0.5556
HRH,0.5556
ARH,42.0000
ARH,35.8889
ARH,74.6667
ARH,68.8571
ARH,57.3750
HRH,6.2222
HRH,3.3333
HRH,16.1667
ARH,25.3333
ARH,64.9444
ARH,20.8000
ARH,23.8889
ARH,62.1000
ARH,15.0800
ARH,26.4545
ARH,24.5294
ARH,34.1111
ARH,42.2222
ARH,25.2500
HRH,2.5556
ARH,54.6667
ARH,48.8333
HRH,4.0000
HRH,2.8889
HRH,2.1250
ARH,712.6667
ARH,35.9000
HRH,2.8889
ARH,38.1250
ARH,43.8182
ARH,132.7500
ARH,115.6000
ARH,8.5000
ARH,23.8235
ARH,151.5000
ARH,116.8750
ARH,50.6250
ARH,3.4615
ARH,50.6250
ARH,26.3333
ARH,52.6667
ARH,26.0588
ARH,23.2500
ARH,10.4000
ARH,7.8889
ARH,7.8333
ARH,36.5000
ARH,17.3333
ARH,26.0000
ARH,34.7500
ARH,16.0000
ARH,21.5000
ARH,10.8889
ARH,108.7500
ARH,71.0000
ARH,39.5000
ARH,53.6250
ARH,29.0000
ARH,55.0000
ARH,38.8571
ARH,12.2222
ARH,3.6667
ARH,3.7778
ARH,3.1111
ARH,4.4444
ARH,3.1111
ARH,26.5556
ARH,20.7059
ARH,33.3333
ARH,11.5000
ARH,105.5000
ARH,4.7500
ARH,28.0000
